Date,Close,High,Low,Open,Volume
2017-03-30,206.0624237060547,206.26301036934348,205.1729175302419,205.3473297231387,56737900
2017-03-31,205.582763671875,206.25425118243345,205.53042804548232,205.72228542186915,73733100
2017-04-03,205.2252197265625,205.83566899521995,203.98687597962993,205.6350956584031,85546500
2017-04-04,205.35604858398438,205.44326133506667,204.55374183985776,204.93745665374385,56466200
2017-04-05,204.74560546875,207.02171995047203,204.53630284387054,206.0362717218451,108800600
2017-04-06,205.32113647460938,205.84437297153505,204.44033308190558,204.885099407107,69135800
2017-04-07,205.1118621826172,205.80952424820782,204.62350272874286,205.06825580849332,74412300
2017-04-10,205.23391723632812,206.03622381829902,204.70195149855675,205.25136244437823,67615300
2017-04-11,204.9897918701172,205.0944365325573,203.48982294341627,204.85025678233143,88045300
2017-04-12,204.0915069580078,204.90254281597214,203.86477247534435,204.71068544341261,81864400
2017-04-13,202.7659454345703,204.49266174397118,202.7659454345703,203.751393431742,92880400
2017-04-17,204.56243896484375,204.56243896484375,203.08863152793316,203.28920485575787,68405400
2017-04-18,203.95201110839844,204.49270621990743,203.26307827035657,203.82120528687076,83225800
2017-04-19,203.5770263671875,204.8938537674511,203.3502785332311,204.5188682063659,68699900
2017-04-20,205.23391723632812,205.6786835474388,203.87348375790813,204.19614691946305,92572200
2017-04-21,204.5798797607422,205.2077742381643,204.1787330876534,205.15545191617844,110389800
2017-04-24,206.82981872558594,207.03912130612946,204.553704726006,206.83853467639375,119209900
2017-04-25,208.03330993652344,208.38213430531624,207.3879702167804,207.47518296237692,76698300
2017-04-26,207.9024658203125,208.8879138385189,207.85887275955247,207.99839450621573,84702500
2017-04-27,208.0769500732422,208.3821681187634,207.5362549150409,208.22520111937516,57410300
2017-04-28,207.6234588623047,208.36471406150724,207.49263972823485,208.33855289605293,63532800
2017-05-01,208.1466522216797,208.57397334662576,207.72806035460317,208.1466522216797,66882500
2017-05-02,208.2251434326172,208.40827154783625,207.81526752759044,208.28618170209182,57375700
2017-05-03,207.9722137451172,208.32105134588426,207.29199705711378,208.22512266902254,73137700
2017-05-04,208.21641540527344,208.35595046031875,207.36178648001257,208.27746698190398,61462700
2017-05-05,209.0361328125,209.05357801820796,208.1466136164964,208.59137986789474,62001300
2017-05-08,209.00131225585938,209.22804676423667,208.57399109455181,209.07979574259036,48385700
2017-05-09,208.80943298339844,209.46348858455417,208.46059534537153,209.26291525943574,51363200
2017-05-10,209.1844024658203,209.1844024658203,208.55650807221824,208.76581063901702,54293800
2017-05-11,208.75714111328125,208.92283735216273,207.66704828568965,208.73097994996283,62358300
2017-05-12,208.4082794189453,208.80071013031687,208.13793855792926,208.50420810899575,53912700
2017-05-15,209.55943298339844,209.6815228391627,208.81816459046047,208.8356098003686,61918900
2017-05-16,209.3675537109375,209.88207424167916,208.97512302319885,209.85591308294957,51241800
2017-05-17,205.6525421142578,209.36757337756833,205.5914905336241,209.36757337756833,172174100
2017-05-18,206.48098754882812,207.33561643747333,205.3123981463846,205.57402303668673,107047700
2017-05-19,207.82403564453125,208.49553661807735,206.91708417803142,206.96940650979892,115011400
2017-05-22,208.8791961669922,209.0448923782596,208.26874694663456,208.33850116599402,61010600
2017-05-23,209.34141540527344,209.5071116331792,208.87048788314166,209.2542026621242,48341700
2017-05-24,209.82977294921875,209.93441759462252,209.23675557607297,209.5768772872276,46927700
2017-05-25,210.83265686035156,211.11172699566256,210.13500813566696,210.34429743035375,64071700
2017-05-26,210.78907775878906,210.95476069245956,210.56232993212893,210.6408134228356,46629900
2017-05-30,210.6058807373047,210.85877635400826,210.30937875722637,210.46634569722298,35201900
2017-05-31,210.5535888671875,210.93730362949535,209.8559268727001,210.90241321103332,91796000
2017-06-01,212.22796630859375,212.2454115175485,210.72799770158105,211.01578376875395,68962000
2017-06-02,212.93435668945312,213.09133696563026,211.98379900119036,212.28030103677384,88666100
2017-06-05,212.77740478515625,213.04774567831697,212.5768181232393,212.75995957394667,44698800
2017-06-06,212.09715270996094,212.76864020187935,212.01865592594868,212.21051329700967,50375400
2017-06-07,212.4895782470703,212.71631272246142,211.76575514777463,212.43725593019505,54144300
2017-06-08,212.59429931640625,213.0739429048706,212.06233339225477,212.5855833627249,65950700
2017-06-09,212.27154541015625,213.66685589100103,210.99831145592648,212.86454937048669,132256400
2017-06-12,212.22796630859375,212.28028862866236,211.37333736495017,212.0273929793989,86108100
2017-06-13,213.2657012939453,213.31802360533254,212.4197884417363,212.76861272218002,60067000
2017-06-14,212.9954071044922,213.54480480111252,212.16692597019858,213.5360888495712,78602300
2017-06-15,212.58555603027344,212.7076459001126,211.35592807252348,211.63498492924248,66464900
2017-06-16,212.63192749023438,212.7984317164365,211.74684226404213,212.7458542495696,84553100
2017-06-19,214.40213012695312,214.46346605311797,213.3680574916564,213.46445397993247,65123800
2017-06-20,212.95619201660156,214.0516006254572,212.93867510647462,214.04284217039373,56906400
2017-06-21,212.90365600585938,213.46450478795134,212.4304452782182,213.35059136319293,55977600
2017-06-22,212.8072509765625,213.41191876167673,212.63198824636586,212.91241931203186,44148100
2017-06-23,213.06137084960938,213.39436599038638,212.48299186638778,212.86857785520218,66986800
2017-06-26,213.2015838623047,214.15679042752942,212.9912739461872,213.73614385191746,56700500
2017-06-27,211.4840087890625,213.28048191766698,211.46647850397218,212.98252055788987,82247700
2017-06-28,213.3768310546875,213.57838248756462,212.272650657868,212.50926265314172,70042600
2017-06-29,211.50152587890625,213.57841658093392,210.283431889071,213.5258391006328,106949700
2017-06-30,211.89585876464844,212.6933194967741,211.70306576629525,212.31649195574266,86820700
2017-07-03,212.2551727294922,213.28047373506152,212.2551727294922,212.842310226441,39153800
2017-07-05,212.7458953857422,212.956205293875,211.80821913969024,212.62321014876875,54427600
2017-07-06,210.80044555664062,212.09740566817314,210.6164110179108,211.97472043291586,65400800
2017-07-07,212.16751098632812,212.31648495802048,210.80920158694926,211.3788221075598,57972300
2017-07-10,212.39537048339844,212.77219804627273,211.86081047910386,212.16753027745065,36663300
2017-07-11,212.23765563964844,212.55313392033568,211.0633805727475,212.39538809414708,50354600
2017-07-12,213.83258056640625,213.99908486243694,213.21039578530213,213.21039578530213,59610400
2017-07-13,214.1918487548828,214.30577554649307,213.61346971212345,213.84132329534395,39471600
2017-07-14,215.1908721923828,215.55016949865654,214.0954633598579,214.19185987198767,60262700
2017-07-17,215.16458129882812,215.4975898595269,214.98931856171447,215.112003814863,33531900
2017-07-18,215.2784881591797,215.33106563827585,214.4109196390278,214.75268662484126,42742500
2017-07-19,216.44398498535156,216.45274344050935,215.58517499914686,215.5939468259919,51034300
2017-07-20,216.54042053222656,216.82083823640943,215.98833020890854,216.6981529836376,47135200
2017-07-21,216.3475799560547,216.37386869217812,215.73414045534344,215.9619939973288,82340800
2017-07-24,216.29502868652344,216.43523083893737,215.8218046356003,216.26872657552696,46622300
2017-07-25,216.8207550048828,217.15376343672625,216.59291487196518,217.04859513780042,54915600
2017-07-26,216.82957458496094,217.1450528273062,216.56668719274683,217.11000563224042,47575400
2017-07-27,216.6280517578125,217.32911609697948,215.29603085056425,217.29406889728168,70766600
2017-07-28,216.37388610839844,216.50532979959564,215.6903521707973,216.14603254807287,50088400
2017-07-31,216.25119018554688,216.87337478871564,216.04086691833774,216.776978296039,65838700
2017-08-01,216.7332000732422,216.89093251484232,216.20739852453065,216.85588531838303,55050400
2017-08-02,216.83836364746094,216.97857918224543,215.9006873017402,216.86465238877184,47211200
2017-08-03,216.41770935058594,216.75070449867655,216.13727830831166,216.72441575992434,40856000
2017-08-04,216.81202697753906,217.1450220844284,216.42644102796427,216.90842346493275,60191800
2017-08-07,217.21519470214844,217.21519470214844,216.77703115072816,216.8821994958185,31995000
2017-08-08,216.6806182861328,218.12656591973817,216.30380407875316,216.89970004531338,61719400
2017-08-09,216.67181396484375,216.72439143644726,215.62898287241873,215.98828009062487,62632600
2017-08-10,213.61343383789062,215.96199681178874,213.56085636495857,215.83053975777167,120479500
2017-08-11,213.92892456054688,214.52483382256958,213.60468787737565,213.84129989109698,74869900
2017-08-14,216.0496368408203,216.26871857474214,215.18208173237005,215.21712892625487,73291900
2017-08-15,216.0233612060547,216.45276624439603,215.7166547829726,216.43523596054632,55242700
2017-08-16,216.4001922607422,216.9522825515738,215.9707872154633,216.54916624664983,56715500
2017-08-17,213.0262908935547,216.10220669690156,213.0262908935547,215.7867284958323,128490400
2017-08-18,212.69329833984375,213.99025835019168,212.24636308280594,212.8597892112349,136748000
2017-08-21,212.8598175048828,213.12271827249376,211.922154592153,212.63197730452055,65469700
2017-08-22,215.08570861816406,215.2434410653259,213.42945106451822,213.44698134921043,63140100
2017-08-23,214.3144989013672,214.74390388490792,213.96397349923916,214.11294746372792,50203800
2017-08-24,213.81503295898438,214.85785087342225,213.604709661817,214.70011842931348,50741700
2017-08-25,214.3144989013672,215.23464479656195,214.16552493687843,214.6124468303447,64445900
2017-08-28,214.3232879638672,214.87536484803243,213.90264140146087,214.84907610934303,40565600
2017-08-29,214.56866455078125,214.83155194516272,212.8861049966093,213.0000317819669,51135700
2017-08-30,215.58517456054688,215.85684713013276,214.36708071172933,214.55111524316658,62030800
2017-08-31,216.88214111328125,217.12751156629005,215.6202282854149,216.2073656816636,103803900
2017-09-01,217.1888427734375,217.6182477427139,217.0398688138975,217.2589505258716,62007000
2017-09-05,215.62899780273438,216.9084409776514,214.65627439565748,216.68058742267732,91398800
2017-09-06,216.3651123046875,216.6981208149288,215.77797486989047,216.3125348286889,57916900
2017-09-07,216.3388214111328,216.6893602004435,215.92694669099745,216.6718299180561,58034700
2017-09-08,216.08465576171875,216.54910787838702,215.83928533675007,216.04959520290308,63832800
2017-09-11,218.3894500732422,218.46831629133553,217.34661883949113,217.36413575127517,71364800
2017-09-12,219.1255645751953,219.16061177094062,218.57347429746457,218.757508847271,56896000
2017-09-13,219.2307586669922,219.2658192406844,218.72248732198264,218.83641412894593,59228000
2017-09-14,219.16061401367188,219.36217884925793,218.73122234587706,218.90648506977425,95446300
2017-09-15,219.4556121826172,219.543671702771,218.90959746830453,219.0152742677078,95432400
2017-09-18,219.9224090576172,220.27467407801274,219.53490947235258,219.82553416130102,46235200
2017-09-19,220.14256286621094,220.23063583425784,219.81671707292423,220.16898206901536,47108100
2017-09-20,220.2218017578125,220.33629391893305,219.21783182242785,220.2306171166969,59574100
2017-09-21,219.63174438476562,220.15133989857404,219.45561190663273,220.06328037853092,48211400
2017-09-22,219.67581176757812,219.84314234866062,219.30592948005037,219.3323486835846,51214000
2017-09-25,219.22666931152344,219.77269756711,218.47810277748835,219.42041910575588,57064400
2017-09-26,219.35877990722656,219.9047947275851,219.12099362434006,219.65820652238776,54082000
2017-09-27,220.21302795410156,220.60052752917338,219.17382332658627,220.06331465246905,81001400
2017-09-28,220.4772186279297,220.55647623440493,219.84313090003204,219.93119042787745,44778800
2017-09-29,221.252197265625,221.33146830763212,220.28346186178507,220.46839627102426,85578000
2017-10-02,222.21217346191406,222.21217346191406,221.3050648242496,221.48121077365195,59023000
2017-10-03,222.68771362304688,222.7141328255976,222.13288349338526,222.21215453908556,66810200
2017-10-04,222.95196533203125,223.19855356568496,222.42355429531563,222.5380464888159,55953600
2017-10-05,224.2729034423828,224.29050728306714,222.9871108559709,223.28653740416055,63522800
2017-10-06,224.0175018310547,224.30812646136334,223.55956008454996,223.8237520775156,80646000
2017-10-09,223.64761352539062,224.3081203659488,223.38340810155813,224.246480048614,35803100
2017-10-10,224.23768615722656,224.61638376985087,223.6740541368475,224.22008231518626,43057400
2017-10-11,224.58999633789062,224.58999633789062,223.97352582809376,224.1408429794285,47674300
2017-10-12,224.25527954101562,224.62516175515836,224.01749331833602,224.27289681922602,47065100
2017-10-13,224.52830505371094,224.81012777570217,224.25529769056132,224.69563561513738,54800400
2017-10-16,224.82772827148438,225.02147803045827,224.41382299154574,224.75728603008187,38221700
2017-10-17,224.98626708984375,225.03030357124794,224.5547310729583,224.77490004193194,31561000
2017-10-18,225.2064208984375,225.40897257360467,225.01267114373968,225.3649360951649,40888300
2017-10-19,225.26808166503906,225.30331622620767,223.99991966197135,224.4226403296606,61903800
2017-10-20,226.43057250976562,226.45701858837347,225.25048344213045,226.06951903413764,89176400
2017-10-23,225.54989624023438,226.78286402511839,225.4706386328226,226.7564448226478,63915300
2017-10-24,225.94622802734375,226.18400086733627,225.5851476492156,225.98146259196793,66935900
2017-10-25,224.82772827148438,225.72602138690456,223.6916623557254,225.6115292280436,103715300
2017-10-26,225.11839294433594,225.71724616908315,224.99509884288508,225.4442521994947,69798000
2017-10-27,226.95896911621094,227.1175111973742,225.12717514675106,225.86693964649993,85562500
2017-10-30,226.11354064941406,226.8621205506391,225.81411406414324,225.86695246883247,54285700
2017-10-31,226.46578979492188,226.72119331711465,226.16636323060015,226.4922089954181,60304800
2017-11-01,226.7652587890625,227.59309639429839,226.39538991290976,227.24964672358516,54202700
2017-11-02,226.85325622558594,226.99416756637387,225.62031558880426,226.69474104573334,56449500
2017-11-03,227.61070251464844,227.65472556025642,226.59790370470265,227.0118224625833,59589700
2017-11-06,227.9629669189453,228.09506293152427,227.40813679001758,227.47857903802765,49652600
2017-11-07,227.80442810058594,228.4032812129596,227.2936210700782,228.0686200983704,57502200
2017-11-08,228.19189453125,228.2887828451976,227.3464532852445,227.62827599261055,50469600
2017-11-09,227.36412048339844,227.55787026628883,225.77007229737904,226.9766209176176,95085500
2017-11-10,227.2936248779297,227.4697707967992,226.65953719653078,226.97659447527715,59984700
2017-11-13,227.5050048828125,227.7339892286989,226.57149053187135,226.60672509495316,50228600
2017-11-14,226.97662353515625,227.08230034957026,225.9109862789213,226.6948007793207,61315200
2017-11-15,225.84051513671875,226.52744121863012,225.12716985458363,225.99903033806126,80811500
2017-11-16,227.76040649414062,228.1303022131102,226.74763454195505,226.79165758836004,67777000
2017-11-17,227.09107971191406,227.73398280857248,227.01182210428706,227.4081370185183,75756800
2017-11-20,227.47857666015625,227.6723264352788,227.09107710991117,227.33769216560881,48075500
2017-11-21,228.96688842773438,229.15184969311696,227.44333652247312,228.25354319295022,69176800
2017-11-22,228.76437377929688,229.10782339481085,228.5970432130405,228.97572738884392,45033400
2017-11-24,229.29278564453125,229.3984893382344,229.11666657388875,229.2575779560616,27856500
2017-11-27,229.17832946777344,229.63627132099487,228.9757643085663,229.3368447004925,52274900
2017-11-28,231.50326538085938,231.52968458234173,229.54816384287992,229.64505216571195,98971700
2017-11-29,231.36241149902344,232.17264533928642,230.91328496223255,231.63541894087143,77512100
2017-11-30,233.387939453125,234.3038230799093,232.20783691869013,232.28709452815625,127894400
2017-12-01,232.90350341796875,233.65208318743103,229.64501923926701,233.16772227100375,164390900
2017-12-04,232.6217803955078,234.96435499371347,232.5689151074847,234.5328323376387,94040600
2017-12-05,231.78504943847656,233.5111663581928,231.6529534531063,231.78504943847656,77994500
2017-12-06,231.82908630371094,232.26063571645025,231.36232921016645,231.8819247010109,75898600
2017-12-07,232.56011962890625,232.87715009091266,231.564951440777,232.56011962890625,77218600
2017-12-08,233.82818603515625,233.83697451537535,232.52477647801493,233.519944201417,76563900
2017-12-11,234.53280639648438,234.59446016227557,233.80185719499212,234.53280639648438,83077500
2017-12-12,234.94677734375,235.42234998018458,234.56809305737738,235.3254616301226,85195800
2017-12-13,234.92034912109375,235.63369461032366,234.83227613608108,235.1933565613619,102905400
2017-12-14,233.96035766601562,235.33420988966807,233.90751926326706,235.21971772501453,100666700
2017-12-15,235.90866088867188,236.37780387660885,234.91726642461435,234.97037491279792,144610300
2017-12-18,237.40464782714844,237.75871347146534,237.20990767075259,237.31612466269993,83653600
2017-12-19,236.4928741455078,237.6967025260225,236.42204482108204,237.65245445836067,82382900
2017-12-20,236.36898803710938,237.51970818274586,236.0680308761503,237.4665996845459,76751500
2017-12-21,236.8557891845703,237.57280782898053,236.6079405592279,236.99742082954802,67032300
2017-12-22,236.79380798339844,236.90888536418348,236.2538357382078,236.87347070544894,78720900
2017-12-26,236.51058959960938,236.73188398510146,236.24504714240877,236.38665177726588,45244400
2017-12-27,236.6256561279297,236.98858214507518,236.35125326360784,236.67876461692916,57751000
2017-12-28,237.1125030517578,237.156778136793,236.74074361292054,237.13022389116176,45116100
2017-12-29,236.2184295654297,237.71438154243668,236.02371646906894,237.6966877191686,96007400
2018-01-02,237.90924072265625,237.9446554003876,236.69655139182754,237.0860318064201,86655700
2018-01-03,239.41397094726562,239.56446301538605,238.07734421407596,238.07734421407596,90070400
2018-01-04,240.42303466796875,240.90989847444283,239.47591532497438,240.06013568466005,80636400
2018-01-05,242.02528381347656,242.14919463688665,240.72407159354205,241.21976891413823,83524000
2018-01-08,242.46780395507812,242.62712940296544,241.63573504259494,241.92783169705507,57319200
2018-01-09,243.01661682128906,243.6450852266759,242.60941575776872,242.8926790158339,57254000
2018-01-10,242.6448974609375,242.91046696880184,241.5827004699158,242.25541712685265,69574300
2018-01-11,244.4152374267578,244.4152374267578,243.0343625158082,243.20254842283845,62361500
2018-01-12,246.00851440429688,246.17667325756935,244.37976421968455,244.6807483069395,90816100
2018-01-16,245.16758728027344,247.92933646551307,244.46828956559077,247.2743138292236,106555100
2018-01-17,247.50445556640625,247.89393580821957,245.16760112899854,246.10588707151092,113258800
2018-01-18,247.08847045898438,247.81429550853827,246.5927461862402,247.38942757972129,100728000
2018-01-19,248.21261596679688,248.21261596679688,247.08845031216342,247.67264366665347,140920100
2018-01-22,250.23085021972656,250.23085021972656,247.94707695432132,248.00021246108778,91322400
2018-01-23,250.76190185546875,251.05399849831585,249.94752679841602,250.2750380994313,97084700
2018-01-24,250.66461181640625,252.01009919407693,249.47847695320874,251.40815783452354,134816100
2018-01-25,250.77076721191406,251.62939044097675,249.97411288917417,251.53203388544608,84587300
2018-01-26,253.67413330078125,253.71840837989234,251.35497278104543,251.6116817967824,107743100
2018-01-29,251.9923553466797,253.54141616304315,251.83302986023102,253.09882735836788,90118300
2018-01-30,249.40757751464844,252.0453887156423,248.92957418430285,250.15112324325892,131796400
2018-01-31,249.53150939941406,250.77075238523688,248.45159186602467,250.2662217858644,108364800
2018-02-01,249.248291015625,250.55836355848294,248.4516365965594,248.7968688191242,90102500
2018-02-02,243.82215881347656,248.05330628069092,243.7867441488858,247.92050804184404,173174800
2018-02-05,233.6248779296875,244.17620502116972,233.07607223276216,242.05178454355112,294681800
2018-02-06,238.22779846191406,238.73235606415884,228.99540464463166,230.09301597852235,355026800
2018-02-07,236.93551635742188,241.08697473426406,236.85582659608713,237.67020192997137,167376100
2018-02-08,228.0482635498047,237.37804114136617,228.0128488891531,237.236409512231,246449500
2018-02-09,231.47390747070312,233.34161895839765,223.8790831879497,230.85427243881512,283565300
2018-02-12,234.87298583984375,236.35124409558412,231.615539244688,233.53635922043264,143736000
2018-02-13,235.4572296142578,236.0060353761651,233.07609983038898,233.66032025826695,81223600
2018-02-14,238.63499450683594,238.99792051664463,233.95239805590404,233.96125847504936,120735700
2018-02-15,241.68002319335938,241.68888361309064,237.90915822041393,240.3876715459105,111200300
2018-02-16,241.75076293945312,243.7070242504955,241.0072172382954,241.0514923120174,160420100
2018-02-20,240.2371826171875,242.24655295225645,239.4405282217326,240.7948487980485,86369700
2018-02-21,239.04222106933594,243.17601271033047,238.944864491254,240.67980517585787,98883700
2018-02-22,239.35195922851562,241.69767389339822,238.67924278584192,239.97159420269745,110511300
2018-02-23,243.1670684814453,243.1670684814453,240.10436233579068,240.5823656808021,92766400
2018-02-26,245.99078369140625,246.0881672483072,243.6539295008845,244.2469832063501,86491400
2018-02-27,242.91921997070312,246.89368474433053,242.8572510713651,246.17666621986294,99099200
2018-02-28,240.45846557617188,244.4771790418185,240.139814638526,244.02572986667963,121907800
2018-03-01,236.96202087402344,241.80394274303987,235.45720836106364,240.2460217426554,176855100
2018-03-02,238.18348693847656,238.7500133553924,234.41265015306274,235.28010658544886,139083200
2018-03-05,240.93646240234375,241.55609744877376,236.8823343834178,236.98857837319935,97307400
2018-03-06,241.54718017578125,241.99862923230606,240.04236799634307,241.91893950535845,79213200
2018-03-07,241.45864868164062,241.81271417822478,239.17490326722677,239.36964334236794,87063500
2018-03-08,242.62718200683594,242.75109282201214,241.14009014386463,242.14031812588533,66901200
2018-03-09,246.84945678710938,246.84945678710938,243.72478114474626,244.04345910683665,113625300
2018-03-12,246.53964233398438,247.77005209910882,246.15016204959065,247.1415836002588,71924800
2018-03-13,244.94625854492188,248.21256487643714,244.3354840592911,247.70800734248704,91968900
2018-03-14,243.6893310546875,246.09701469919077,243.13169197567302,245.91113500618593,105895100
2018-03-15,243.42379760742188,244.8489203287661,242.9192399800569,244.20275808192113,83433000
2018-03-16,243.6878204345703,244.74540281366646,243.63449923240321,243.9544264454057,100343700
2018-03-19,240.3905487060547,243.86545705649945,238.7286419127244,242.932309247711,109208400
2018-03-20,240.79945373535156,241.43933523682065,240.11511982084016,240.79055782840962,59757300
2018-03-21,240.33729553222656,242.86126497961098,240.12401074338666,240.754996324816,78709600
2018-03-22,234.32948303222656,238.95082394705366,234.05395409410278,238.09765790644332,148785900
2018-03-23,229.3348846435547,235.10271347863127,229.13936456233742,234.77389041514425,183534800
2018-03-26,235.6092529296875,235.89365069196427,230.5435500072418,232.96087674326745,141956100
2018-03-27,231.60116577148438,237.08457022779396,230.03700497355243,236.55135824819655,129941400
2018-03-28,230.9167938232422,233.4141294174248,229.80589051263155,231.7344305933833,146452300
2018-03-29,233.8673858642578,235.74260496702598,230.92571573619426,232.06327976950888,111601600
2018-04-02,228.8194580078125,233.84963225780572,226.33103148167038,233.3341578510629,186286300
2018-04-03,231.75221252441406,232.23213038436833,228.25953876520595,230.0636447909927,119956900
2018-04-04,234.23179626464844,234.94276370839037,228.04629271475136,228.17959572024427,123715300
2018-04-05,236.0802764892578,236.9689990591677,234.90715618777824,236.0002675909047,82652600
2018-04-06,230.8190460205078,235.6092469649989,229.29044198904765,234.107330649636,179521200
2018-04-09,231.95660400390625,235.36929561281255,231.0145601956923,232.28542703410102,105442900
2018-04-10,235.644775390625,236.4357514673859,233.71626267240524,234.86269521817,103529000
2018-04-11,234.40951538085938,236.08031844871383,234.0806923110154,234.15177819571196,91140200
2018-04-12,236.3380126953125,237.28895245968727,235.5648283132808,235.74258369562386,68890500
2018-04-13,235.644775390625,237.76883527361798,234.63164580115154,237.653297004279,85079200
2018-04-16,237.58218383789062,238.35539522712878,236.46241188421016,237.28891733426607,63405300
2018-04-17,240.12396240234375,240.72828726350724,238.84419968360845,239.35964686009225,64682000
2018-04-18,240.30177307128906,241.11048695949395,239.83961985326602,240.56837906501949,57303900
2018-04-19,238.96861267089844,239.8484392913687,237.9287953835307,239.64402334690246,77655900
2018-04-20,236.9423065185547,239.11968761914292,236.05358396674885,238.89750698119147,99953100
2018-04-23,236.90679931640625,238.07991970378174,235.82255661686145,237.52002010427697,65558000
2018-04-24,233.71629333496094,238.15990660538384,232.20545397435194,237.93772594186268,112885500
2018-04-25,234.2939453125,234.73830661616998,231.8232975489614,233.65406395034879,103840900
2018-04-26,236.6757049560547,237.51110633985473,234.88049513217607,235.3248564162544,67731900
2018-04-27,236.89794921875,237.59115192321033,235.9559052132441,237.2889894234884,57053600
2018-04-30,235.07595825195312,238.07984414431485,235.00484527559271,237.5199447225055,82182300
2018-05-01,235.49371337890625,235.60035574648953,232.94305685312597,234.50721723544083,74203400
2018-05-02,233.9117889404297,236.1158035341917,233.52074884379576,235.2981939660736,86368900
2018-05-03,233.3963165283203,234.05396254987699,230.22357045055128,233.07638942215556,136311500
2018-05-04,236.41799926757812,237.10233309395733,232.08992412436334,232.41874717885847,91222100
2018-05-07,237.21788024902344,238.19545354325084,236.49798989421606,237.19121965230207,55304900
2018-05-08,237.21788024902344,237.582232696994,235.64482367746677,236.84460477325905,67499200
2018-05-09,239.51072692871094,239.8395499323386,237.36890233126132,237.8932453805135,59666100
2018-05-10,241.75033569335938,242.0791858699368,240.15064570450244,240.2572880875377,72063900
2018-05-11,242.48797607421875,242.75458201571308,241.3592809713471,241.87475528711937,59871500
2018-05-14,242.603515625,243.58108883003393,242.05248480692555,242.92344275646653,54790600
2018-05-15,240.93272399902344,241.38595412314226,239.98178422211876,241.36818943333927,87036100
2018-05-16,241.9458465576172,242.40799969539265,240.94158561949808,240.96827333590483,53942600
2018-05-17,241.74143981933594,242.82568246146604,240.95935960249966,241.6792227289828,56536400
2018-05-18,241.1370849609375,241.75920161370055,240.781601354356,241.39482210241485,64368000
2018-05-21,242.9501953125,243.4923304304668,242.23922778123872,242.63026805993428,58025900
2018-05-22,242.2747344970703,243.73225305791502,241.94591136659616,243.47451582524462,52966400
2018-05-23,242.94125366210938,242.9679413831378,240.83498494760778,240.9949756654399,64694200
2018-05-24,242.44349670410156,242.81677210233906,240.64828694716368,242.5412702862164,76043800
2018-05-25,241.86590576171875,242.4968913586939,241.3593272540763,241.86590576171875,56374800
2018-05-29,239.08413696289062,240.9949121932738,237.9643649629924,240.23059667678842,115908600
2018-05-30,242.2747344970703,242.71909594293706,240.3284563161106,240.39954221391434,69678400
2018-05-31,240.79054260253906,242.168052008065,240.18621764538352,241.86588952948722,93519900
2018-06-01,243.15455627441406,243.4567187628295,242.02586099410732,242.09697400412662,71258400
2018-06-04,244.30982971191406,244.5675668519576,243.74106136888,243.981006699614,45385200
2018-06-05,244.4876251220703,244.8697693815731,243.6699882880582,244.4431727131757,51135000
2018-06-06,246.53170776367188,246.6383501638681,244.4787601948895,245.10087702492532,62732200
2018-06-07,246.50503540039062,247.31377639217663,245.58965201349739,247.02050980563175,72969400
2018-06-08,247.23382568359375,247.28714688785212,245.87408073166483,246.0429402523731,72139700
2018-06-11,247.56256103515625,248.28242415906195,247.3403803889715,247.45591866445332,58892500
2018-06-12,247.88246154785156,248.24681386157053,247.23368443779714,247.980207992592,72329000
2018-06-13,247.09158325195312,248.38024207849372,246.8871672571803,248.12250488885246,79070600
2018-06-14,247.7136993408203,248.24691128804062,247.1182431708701,247.96254062341168,77097600
2018-06-15,247.39768981933594,247.7369252989717,245.80866092271575,246.9245527670685,120041600
2018-06-18,246.8887939453125,247.01378688714274,245.45153857495595,245.9335841531478,52917600
2018-06-19,245.9425506591797,246.16572901730962,244.18390410737777,244.60348051040012,97531500
2018-06-20,246.36203002929688,247.0315648399816,246.02279469959933,246.6298330561943,53785500
2018-06-21,244.81768798828125,246.37102766416416,244.31777071707353,246.35315596226158,71061400
2018-06-22,245.26406860351562,246.2014340111988,245.04089025551258,246.08537691128512,54898500
2018-06-25,241.92529296875,244.26419734624918,240.2291432268835,244.10351549820265,137854200
2018-06-26,242.4609832763672,243.3179805771936,241.73788754700536,242.49669944324208,68547400
2018-06-27,240.4523162841797,244.48737031532292,240.3005430464897,243.05011507791994,105110700
2018-06-28,241.8271484375,242.59486889237272,239.68461446116885,240.39880153442962,76650500
2018-06-29,242.17529296875,244.29995524520146,242.05923586640498,242.9251689645356,97592500
2018-07-02,242.6930389404297,242.8537480489057,240.35413431576765,240.5951843567569,63554800
2018-07-03,241.83609008789062,243.69294948861847,241.40760502884183,243.5947368336165,42187100
2018-07-05,243.80886840820312,243.8713648653579,241.8895406388005,242.96974313495832,56925900
2018-07-06,245.87112426757812,246.24604862041707,243.4518514597883,243.83573890753235,66493700
2018-07-09,248.08502197265625,248.1385825914722,246.83522879453807,246.879853562402,50550400
2018-07-10,248.977783203125,249.07599585215777,248.24575161380167,248.54036231744672,51966800
2018-07-11,247.1566162109375,248.21003871672426,246.85309692738898,247.41551072234236,77054700
2018-07-12,249.39732360839844,249.4508842297889,247.81723079048194,248.42426932853976,60124700
2018-07-13,249.5937957763672,249.89731513555637,248.7635786547505,249.218871315263,48216000
2018-07-16,249.37051391601562,249.78115437944234,248.92415729472037,249.63834423486045,48201000
